time,unprocessed_text,processed_text,uri_post,username,label,score
Tue Jun 04 15:35:32 +0000 2024,MANA LAPORAN MAGANG GUA HARUS DUA ANJIMMM LAPORAN MSIB SAMA LAPORAN PRAKTIK INDUSTRI KAMPUS AKZJKAKAKAK HELP JOKI AJA APA GUAAA ,lapor magang gua anjimmm lapor msib lapor praktik industri kampus akzjkakakak help joki aja guaaa,https://x.com/shinyouz/status/1798015741591171215,shinyouz,NEGATIVE,0.9579430818557739
Tue Jun 04 15:25:01 +0000 2024,@sukaroticane waktu itu aku sempet hubungi prodi tp ternyata uda gabisa direvisi jdnya aku tetep bismillah lanjut daftar aja. kejadiannya waktu aku daftar msib 6 dan aku ttp lanjut apply ke mitra. alhamdulillah gajadi masalah kok &amp; sekarang aku lagi magang msib batch 6,sukaroticane sempet hubung prodi tp uda gabisa revisi jdnya tetep bismillah daftar aja jadi daftar msib 6 ttp apply mitra alhamdulillah gajadi amp magang msib batch 6,https://x.com/didiskonan/status/1798013092275868025,didiskonan,NEUTRAL,0.9978931546211243
Tue Jun 04 15:24:13 +0000 2024,@bebexare haloo sorry for the late response kejadiannya waktu aku daftar msib 6 dan aku tetep lanjut apply ke mitra. alhamdulillah gajadi masalah kok &amp; sekarang aku lagi magang msib batch 6,bebexare haloo sorry for the late response jadi daftar msib 6 tetep apply mitra alhamdulillah gajadi amp magang msib batch 6,https://x.com/didiskonan/status/1798012890651529680,didiskonan,NEUTRAL,0.9914742708206177
Tue Jun 04 15:23:47 +0000 2024,@yourberryblvs haloo sorry for the late response kejadiannya waktu aku daftar msib 6 dan aku tetep apply ke mitra. alhamdulillah gajadi masalah kok &amp; sekarang aku lagi magang msib batch 6,yourberryblvs haloo sorry for the late response jadi daftar msib 6 tetep apply mitra alhamdulillah gajadi amp magang msib batch 6,https://x.com/didiskonan/status/1798012781649870889,didiskonan,NEUTRAL,0.9714725613594055
Tue Jun 04 01:48:00 +0000 2024,yujiem! plus minus magang msib di semester ganjil/genap dong? sender bingung mending di semester ganjil apa genap ya?,yujiem plus minus magang msib semester ganjilgenap sender bingung mending semester ganjil genap ya,https://x.com/UGM_FESS/status/1797807483677032475,UGM_FESS,NEUTRAL,0.9669383764266968
Tue Jun 04 01:34:32 +0000 2024,@collegemenfess bisa dongg ini aku ambil msib juga di sem 6 plus magang mandiri di kementrian,collegemenfess dongg ambil msib sem 6 plus magang mandiri tri,https://x.com/urellkim/status/1797804094712893473,urellkim,NEUTRAL,0.9996877908706665
Mon Jun 03 20:50:23 +0000 2024,Beri hamba kekuatan utk convert ngasprak ngerjain rantek tpp paper mai tptlt rapihin robotik prak tid pkm msib magang mandiri persiapan kkn (introvert) uas WOOOWWWWWW BERI HAMBA KEKUATAN YAALLAHH,hamba kuat utk convert ngasprak ngerjain rantek tpp paper mai tptlt rapihin robotik prak tid pkm msib magang mandiri siap kkn introvert uas wooowwwwww hamba kuat yaallahh,https://x.com/yoongi_enthu/status/1797732585747157194,yoongi_enthu,NEUTRAL,0.9856853485107422
Mon Jun 03 19:27:44 +0000 2024,manifesting keterima msib di kemenpora supaya bisa magang sesuai passion sy,manifesting terima msib kemenpora magang sesuai passion sy,https://x.com/mabokseteh/status/1797711786583728373,mabokseteh,NEUTRAL,0.9996345043182373
Mon Jun 03 18:44:27 +0000 2024,@hpyzzz Ngga kak justru aku mo magang di diskominfo krn masuknya gampang cuma pake surat dari kampus gaperlu cv/ porto langsung diterima. Jd bukan dari MSIB sebetulnya pgn coba MSIB tp kalo keluar kota gaboleh sm ortu udah bayar sewa kos + kalo mau rekognisi kkn hrus onsite,hpyzzz ngga kak mo magang diskominfo krn masuk gampang pake surat kampus gaperlu cv porto langsung terima jd msib pgn coba msib tp kalo kota gaboleh sm ortu udah bayar sewa kos kalo rekognisi kkn hrus onsite,https://x.com/bluemooon27/status/1797700896236933547,bluemooon27,NEUTRAL,0.999445378780365
Mon Jun 03 17:34:39 +0000 2024,doain aku lolos magang msib plz,doain lolos magang msib plz,https://x.com/rantnyarara/status/1797683326435893405,rantnyarara,NEUTRAL,0.999518632888794
Mon Jun 03 15:18:52 +0000 2024,@yellingoutt @collegemenfess kalo aku udh kerjasama dgn perusahaan ya jd dia adain seleksi di kampusku. tp dia jg buka lowongan magang via msib info detailnya aku kurang tau kalo msib,yellingoutt collegemenfess kalo udh kerjasama dgn usaha ya jd adain seleksi kampus tp jg buka lowong magang via msib info detail tau kalo msib,https://x.com/swtpeachjin/status/1797649157660029250,swtpeachjin,NEUTRAL,0.9996788501739502
Mon Jun 03 15:17:23 +0000 2024,Semester depan dah harus cari tempat magang #ugm #msib #magang,semester dah cari magang ugm msib magang,https://x.com/Josephy666188/status/1797648782127206888,Josephy666188,NEUTRAL,0.9436090588569641
Mon Jun 03 14:56:47 +0000 2024,Bantu jawab kak msib cuma buat mahasiswa aktif. Jadi kalo semester ini (smt daftar) masih cuti kayanya ga papa tapi semester depan (selama magang) harus tercatat jadi mahasiswa aktif CMIIW,bantu kak msib mahasiswa aktif kalo semester smt daftar cuti kaya ga papa semester magang catat mahasiswa aktif cmiiw,https://x.com/princeksoo_/status/1797643601612247338,princeksoo_,NEUTRAL,0.9944002032279968
Mon Jun 03 14:11:38 +0000 2024,22 lowongan msib ternyata masih kurang cukup rasanya untuk meyakinkan diri lolos magang,22 lowong msib lolos magang,https://x.com/rigaarg_/status/1797632239301456051,rigaarg_,NEUTRAL,0.9692294001579285
Mon Jun 03 13:52:05 +0000 2024,Ujung-ujungnya cuma bisa saling nyuruh sabar aja wkwkw semoga ada jalan deh biar bisa ikut MSIB. Gak papa sumpah kalo harus ikut magang mandiri yang bayarannya gak ngotak itu yang penting bisa ikut MSIB https://t.co/nBKflDqoii,ujungujungnya nyuruh sabar aja wkwkw moga jalan deh biar msib gak papa sumpah kalo magang mandiri bayar gak ngotak msib httpstconbkfldqoii,https://x.com/iamfourthhh__/status/1797627316019003495,iamfourthhh__,NEGATIVE,0.9843233227729797
Fri May 31 14:37:45 +0000 2024,@edinbragh Aku sebenernya ambilnya studi independen yang online si soalnya aku sambil ngambil matkul jadi gabisa ambil magang ambilnya msib akuu,edinbragh sebenernya ambil studi independen online si ngambil matkul gabisa ambil magang ambil msib akuu,https://x.com/signummm/status/1796551647633768535,signummm,NEUTRAL,0.9995317459106445
Fri May 31 10:49:10 +0000 2024,*RESOLUSI JUNI* 1. Ibadahnya ditingkatin lagi (Shalat Puasa Ngaji Qur'an) 2. Lulus Stupen Pintaar dengan Hasil Maksimal 2. Keterima Magang Posisi Business Development/ sejurus di MSIB Batch 7 4. Dapet Beasiswa Kuliah (aamiin) 5. Juara 1 Business Competition Ini baru plan :)),resolusi juni 1 ibadah ditingkatin shalat puasa ngaji quran 2 lulus stupen pintaar hasil maksimal 2 terima magang posisi business development jurus msib batch 7 4 dapet beasiswa kuliah aamiin 5 juara 1 business competition plan,https://x.com/putrityaarrr/status/1796494122385342714,putrityaarrr,NEUTRAL,0.9989031553268433
Tue May 28 11:33:27 +0000 2024,Testi joki portofolio msib ppt Bisa juga porto untuk kerja magang dsb Haiii semuaa aku open jasa buat makalah portofolio cv ppt dan tugas lainnya yaaa!!! tugas2 tulis proposal dsb juga bisa yukk #jokitugasmurah #joki #jokitulis #jokimakalah #jokiproposal #jokippt #zonauang️ https://t.co/Fcqup3fPCU,testi joki portofolio msib ppt porto kerja magang dsb haiii semuaa open jasa makalah portofolio cv ppt tugas yaaa tugas2 tulis proposal dsb yukk jokitugasmurah joki jokitulis jokimakalah jokiproposal jokippt zonauang httpstcofcqup3fpcu,https://x.com/jokibarengyuk/status/1795418101011603782,jokibarengyuk,NEGATIVE,0.9749853014945984
Tue May 28 11:18:29 +0000 2024,@_wriothesley Makasih banyak kakk buat GA nya semoga diterima di msib atau tempat magang yang work lifenya balance lingkungannya juga sehat ^^,wriothesley makasih kakk ga nya moga terima msib magang work lifenya balance lingkung sehat,https://x.com/clorinzde/status/1795414334052704301,clorinzde,NEUTRAL,0.9996352195739746
Tue May 28 10:45:43 +0000 2024,Trs skrg gw tb tb nangis kejer kek orgillll. Ovt bgt klo ga keterima msib gimana. Mau kemana setelah KM selesai. Gmn caranya bayar kos gmn sangu klo udh dpt tempat magang dll YaAllah,trs skrg gw tb tb nang kejer kek orgillll ovt bgt klo ga terima msib gimana mana km selesai gmn bayar kos gmn sangu klo udh dpt magang dll yaallah,https://x.com/mhduhita/status/1795406090030764442,mhduhita,NEGATIVE,0.9995777010917664
Tue May 28 10:39:07 +0000 2024,aku pengen ngejar msib (sendiri) biar ga magang sama temen sekelas. meskipun masih bingung mulai dari mana tapi semoga aku bisa YaAllah,ken ngejar msib biar ga magang temen kelas bingung moga yaallah,https://x.com/secreetliaa/status/1795404428302033123,secreetliaa,NEGATIVE,0.9996970891952515
Tue May 28 10:38:39 +0000 2024,ini bri aku mending tutup aja ga si? bekas msib taun lalu. kemaren ga lgsg ditutup soalnya aku pake untuk nyimpen duit hasil magang tp skrg isinya udah kosong buat tds wkwkw (kalo untuk sehari2 aku ada rekening bank lain),bri mending tutup aja ga si bekas msib taun kemaren ga lgsg tutup pake nyimpen duit hasil magang tp skrg isi udah kosong tds wkwkw kalo sehari2 rekening bank,https://x.com/88th2A/status/1795404312149168249,88th2A,NEGATIVE,0.5981143712997437
Mon May 27 11:14:29 +0000 2024,@ipb_menfess nder kalo lu liat rep gw ini pokoknya lo jgn smpe bundir tetap jd org baik walaupun dunia jahat sm lo tp pasti lo memupuk hasil yg baik... ikut komunitas aja nderrr yg lo suka mau di dlm kampus atau luar kampus atau lo ikut magang msib yg bntr lagi buka juga bisa bngttt!!,ipbmenfess nder kalo lu liat rep gw pokok lo jgn smpe bundir jd org dunia jahat sm lo tp lo pupuk hasil yg komunitas aja nderrr yg lo suka dlm kampus kampus lo magang msib yg bntr buka bngttt,https://x.com/KAZOUCARANOMIYA/status/1795050941860696179,KAZOUCARANOMIYA,NEGATIVE,0.999832272529602
Mon May 27 11:06:53 +0000 2024,@_wriothesley Tysm buat giveawaynya kak anon semoga kak anon keterima kerja di msib atau di tempat magang yang menerapkan work life balance yapp. Dilancarkan juga segala urusannya aamiin &lt;3,wriothesley tysm giveawaynya kak anon moga kak anon terima kerja msib magang terap work life balance yapp lancar urus aamiin lt3,https://x.com/kyboko/status/1795049030046585335,kyboko,POSITIVE,0.9261948466300964
Mon May 27 10:41:22 +0000 2024,@_wriothesley Makasihh banyakk GA nya Aku doain kak anon keterima di MSIB atau tempat magang yang work life-nya balance Aamiin,wriothesley makasihh banyakk ga nya doain kak anon terima msib magang work lifenya balance aamiin,https://x.com/amirahreskiyan1/status/1795042607447318650,amirahreskiyan1,NEUTRAL,0.9991457462310791
Mon May 27 10:38:44 +0000 2024,Hari ini kita udah open lagi untuk jasa CV ATS yaa! Bisa pake jasa kita untuk keperluan pendaftaran kerja dan juga magang MSIB yaaa Langsung hubungi wa yaa untuk amanin slot pengerjaannyaa #zonaba #zonauang #jokitugas #cv #msib https://t.co/fNcJU1LQQK,udah open jasa cv ats yaa pake jasa perlu daftar kerja magang msib yaaa langsung hubung wa yaa amanin slot pengerjaannyaa zonaba zonauang jokitugas cv msib httpstcofncju1lqqk,https://x.com/upgradin_/status/1795041945208668270,upgradin_,NEUTRAL,0.9995681643486023
Mon May 27 10:27:20 +0000 2024,@collegemenfess Magang msib : bbh 2 8 juta Tapi beberapa perusahaan ada yg ngasih tambahan sebagai bonus dan itu diluar kewajiban utama,collegemenfess magang msib bbh 2 8 juta usaha yg ngasih tambah bonus luar wajib utama,https://x.com/txtdarimaskael5/status/1795039076472528978,txtdarimaskael5,NEUTRAL,0.999686598777771
Mon May 27 10:18:12 +0000 2024,@_wriothesley izin ikut ya kak! thank u so much for the GA semoga kakak anon keterima di MSIB atau dapet tempat magang! semoga rezekinya selalu di lancarkan dan goodluck kak anonn!,wriothesley izin ya kak thank u so much for the ga moga kakak anon terima msib dapet magang moga rezeki lancar goodluck kak anonn,https://x.com/rxylyns/status/1795036777217941739,rxylyns,POSITIVE,0.9923772811889648
Mon May 27 10:10:00 +0000 2024,telyu! Temen temen FIT mau nanya dong mending magang MSIB atau magang fakultas yaa terus boleh tau ga kelebihan kekurangan antara keduanya?? minta sarannya ya kakak kakak makasiihhh,telyu temen temen fit nanya mending magang msib magang fakultas yaa tau ga lebih kurang saran ya kakak kakak makasiihhh,https://x.com/telyufess/status/1795034712743825880,telyufess,NEGATIVE,0.9979508519172668
Mon May 27 10:04:53 +0000 2024,@akualcade Semoga keterima magang msib tahun ini dan dapet IPK 4.00,akualcade moga terima magang msib dapet ipk 400,https://x.com/gimme1ankmesin/status/1795033424937320587,gimme1ankmesin,NEUTRAL,0.9997267127037048
Mon May 27 09:58:44 +0000 2024,Orang mana orang mana yg belum pengumuman snbt tp udh sibuk nyariin info magang msib mbkm ,orang orang yg umum snbt tp udh sibuk nyariin info magang msib mbkm,https://x.com/araaciezz/status/1795031880158388594,araaciezz,NEUTRAL,0.9993582367897034
Mon May 27 09:54:44 +0000 2024,@_wriothesley Terimakasih banyak kakak anon udah sponsorin GA nyaa Semoga kakak keterima MSIB/dapet tempat magang yg work life balance yaa! Semoga rezekinya kakak juga dilancarkan selalu aamiin ,wriothesley terimakasih kakak anon udah sponsorin ga nyaa moga kakak terima msibdapet magang yg work life balance yaa moga rezeki kakak lancar aamiin,https://x.com/sgmoker/status/1795030869742170288,sgmoker,POSITIVE,0.9989098310470581
Mon May 27 09:50:37 +0000 2024,@_wriothesley Terimakasi uda ngadain GA akak Liam sama akak anonimm （/＞u＜/).Semoga akak anon keterima MSIB atau dapet tempat magang work life balancee! Goodluck selalu buat kaka anonn,wriothesley terimakasi uda ngadain ga akak liam akak anonimm akak anon terima msib dapet magang work life balancee goodluck kaka anonn,https://x.com/topihutaw/status/1795029833690370270,topihutaw,NEUTRAL,0.9996398687362671
Mon May 27 09:42:34 +0000 2024,4 TIPS AUTO LOLOS MAGANG‼️ Psst Nomor 4 gak banyak yang tau! Yuk ikutin Champ terus buat tips-tips menarik lainnya! #MSIB #Magang https://t.co/5D6n3J3Ko8,4 tips auto lolos magang psst nomor 4 gak tau yuk ikutin champ tipstips tarik msib magang httpstco5d6n3j3ko8,https://x.com/campaign_id/status/1795027808659309048,campaign_id,NEUTRAL,0.9995649456977844
Mon May 27 09:33:53 +0000 2024,@_wriothesley thank uu so much for the GA yaa kak liam &amp; kak anon yg baik hatii semoga rejekinya lancar terus &amp; bisa keterima magang di MSIB atau tempat magang lain yg bisa balance work life nya aamiin good luck &amp; semangattt yaa kak anon!!,wriothesley thank uu so much for the ga yaa kak liam amp kak anon yg hati moga rejekinya lancar amp terima magang msib magang yg balance work life nya aamiin good luck amp semangattt yaa kak anon,https://x.com/jingrenhengn/status/1795025624131653957,jingrenhengn,POSITIVE,0.9993370175361633
Mon May 27 09:26:32 +0000 2024,@_wriothesley Makasih banyak buat GA nya buat anonymous aku doakan supaya anon dapat tempat magang yang sesuai dengan kakak inginkan. Semangat terus dalam menjalankan MSIB nya! (Wish me luck aku mau katalog Glitter),wriothesley makasih ga nya anonymous doa anon magang sesuai kakak semangat jalan msib nya wish me luck katalog glitter,https://x.com/Yonghpe/status/1795023776322650297,Yonghpe,NEUTRAL,0.9856756329536438
Mon May 27 08:52:57 +0000 2024,indahnya halu,indah halu,https://x.com/nomnommmms/status/1795015324653498750,nomnommmms,POSITIVE,0.9997228980064392
Mon May 27 08:52:42 +0000 2024,hal2 yg gw lakukan kalo tbtb dapet uang banyak dadakan: 1. umroh 2. kursus makeup di vinnagracia 3. sutei tiap hari dlm seminggu 4. TREATMENT ILANGIN JERAWAT 5. les mandarin 6. les korea 7. masih banyak lagi,hal2 yg gw laku kalo tbtb dapet uang dada 1 umroh 2 kursus makeup vinnagracia 3 sutei dlm minggu 4 treatment ilangin jerawat 5 les mandarin 6 les korea 7,https://x.com/nomnommmms/status/1795015260140626063,nomnommmms,NEUTRAL,0.9770844578742981
Mon May 27 08:32:03 +0000 2024,Pengen magang lagi tapi tempat yg diincer adanya msib yg mandiri gaada kah yg buka? haruskah apply sendiri ke perusahaan nya,ken magang yg diincer msib yg mandiri gaada kah yg buka harus apply usaha nya,https://x.com/kiri_pak/status/1795010064773738545,kiri_pak,NEUTRAL,0.9996848106384277
Mon May 27 08:31:47 +0000 2024,Berita menarik nih untuk Sobat Pijar karena Program Magang dan Studi Independen Bersertifiikat (MSIB) angkatan 7 telah resmi dibuka loh! Info selengkapnya pada link berikut https://t.co/Va3NksLYRT #Berita #MSIB #KampusMerdeka #PersMahasiswa #Pijar #Usu #Medan https://t.co/7kDe8k6HCy,berita tarik nih sobat pijar program magang studi independen bersertifiikat msib angkat 7 resmi buka loh info lengkap link httpstcova3nkslyrt berita msib kampusmerdeka persmahasiswa pijar usu medan httpstco7kde8k6hcy,https://x.com/persmapijarusu/status/1795009997274751031,persmapijarusu,NEUTRAL,0.9996160268783569
Mon May 27 08:10:30 +0000 2024,pengen titip doa sama yg lagi haji tp kerabatku belum ada yg lagi haji,ken titip doa yg haji tp kerabat yg haji,https://x.com/nomnommmms/status/1795004639219487024,nomnommmms,NEUTRAL,0.9996590614318848
Mon May 27 07:56:37 +0000 2024,liat2 mulai magang di msib tulisannya juli yg artinya 2 bulan lagi aku magang meskipun gatau ketrima apa engga. gakerasa udh sem tua,liat2 magang msib tulis juli yg 2 magang gatau ketrima engga gakerasa udh sem tua,https://x.com/dibongmaribong/status/1795001148061225195,dibongmaribong,NEUTRAL,0.9863385558128357
Sun May 26 12:16:12 +0000 2024,Sungjin magang MSIB https://t.co/kBjFZC5O6P,sungjin magang msib httpstcokbjfzc5o6p,https://x.com/linolilo/status/1794704086685896810,linolilo,NEUTRAL,0.9996768236160278
Sun May 26 11:10:34 +0000 2024,@dendam kl mepet tbtb jd auto pinter kak,dendam kl mepet tbtb jd auto pinter kak,https://x.com/nomnommmms/status/1794687566605860869,nomnommmms,NEGATIVE,0.9974525570869446
Sat May 25 13:30:09 +0000 2024,targetnya bisa magang msib magang di kemenkumham/export center lulus tepat waktu (ngerjain skripsi maksimal 1 tahun kl bisa kurang dr itu) lulus keterima kerja di rantauan dgn gaji yg ckup buat bertahan hidup dan buatin usaha mami dan ibuk. AAMIINN Ya Allah,target magang msib magang kemenkumhamexport center lulus ngerjain skripsi maksimal 1 kl dr lulus terima kerja rantau dgn gaji yg ckup tahan hidup buatin usaha mami ibuk aamiinn ya allah,https://x.com/CrzyFor/status/1794360307713986651,CrzyFor,POSITIVE,0.9501360654830933
